"year";"month";"day";"decimal";"ssn";"sd";"n";"m"
1965;07;11;1965.525;  50;  4.7;   1;1
1965;07;12;1965.527;  43;  4.4;   1;1
1965;07;13;1965.530;  33;  3.9;   1;1
1965;07;14;1965.533;  18;  2.9;   1;1
1965;07;15;1965.536;  17;  2.8;   1;1
1965;07;16;1965.538;  12;  2.4;   1;1
1965;07;17;1965.541;  11;  2.3;   1;1
1965;07;18;1965.544;   0;  0.0;   1;1
1965;07;19;1965.547;   0;  0.0;   1;1
1965;07;20;1965.549;   0;  0.0;   1;1
1965;07;21;1965.552;   0;  0.0;   1;1
1965;07;22;1965.555;   0;  0.0;   1;1
1965;07;23;1965.558;   0;  0.0;   1;1
1965;07;24;1965.560;   0;  0.0;   1;1
1965;07;25;1965.563;  11;  2.3;   1;1
1965;07;26;1965.566;   0;  0.0;   1;1
1965;07;27;1965.568;  11;  2.3;   1;1
1965;07;28;1965.571;   0;  0.0;   1;1
1965;07;29;1965.574;   0;  0.0;   1;1
1965;07;30;1965.577;  14;  2.5;   1;1
1965;07;31;1965.579;  11;  2.3;   1;1
1965;08;01;1965.582;   0;  0.0;   1;1
1965;08;02;1965.585;   0;  0.0;   1;1
1965;08;03;1965.588;  22;  3.2;   1;1
1965;08;04;1965.590;  21;  3.1;   1;1
1965;08;05;1965.593;   0;  0.0;   1;1
1965;08;06;1965.596;  24;  3.3;   1;1
1965;08;07;1965.599;  11;  2.3;   1;1
1965;08;08;1965.601;  44;  4.4;   1;1
1965;08;09;1965.604;  18;  2.9;   1;1
1965;08;10;1965.607;  21;  3.1;   1;1
1965;08;11;1965.610;  24;  3.3;   1;1
1965;08;12;1965.612;  19;  3.0;   1;1
1965;08;13;1965.615;  12;  2.4;   1;1
1965;08;14;1965.618;  11;  2.3;   1;1
1965;08;15;1965.621;   0;  0.0;   1;1
1965;08;16;1965.623;   0;  0.0;   1;1
1965;08;17;1965.626;   0;  0.0;   1;1
1965;08;18;1965.629;  11;  2.3;   1;1
1965;08;19;1965.632;  11;  2.3;   1;1
1965;08;20;1965.634;  11;  2.3;   1;1
1965;08;21;1965.637;  11;  2.3;   1;1
1965;08;22;1965.640;   0;  0.0;   1;1
1965;08;23;1965.642;   0;  0.0;   1;1
1965;08;24;1965.645;  12;  2.4;   1;1
1965;08;25;1965.648;   0;  0.0;   1;1
1965;08;26;1965.651;  12;  2.4;   1;1
1965;08;27;1965.653;  21;  3.1;   1;1
1965;08;28;1965.656;  18;  2.9;   1;1
1965;08;29;1965.659;  24;  3.3;   1;1
1965;08;30;1965.662;  22;  3.2;   1;1
1965;08;31;1965.664;  32;  3.8;   1;1
1965;09;01;1965.667;  29;  3.7;   1;1
1965;09;02;1965.670;  29;  3.7;   1;1
1965;09;03;1965.673;  31;  3.8;   1;1
1965;09;04;1965.675;  32;  3.8;   1;1
1965;09;05;1965.678;  32;  3.8;   1;1
1965;09;06;1965.681;  28;  3.6;   1;1
1965;09;07;1965.684;  33;  3.9;   1;1
1965;09;08;1965.686;  32;  3.8;   1;1
1965;09;09;1965.689;  26;  3.5;   1;1
1965;09;10;1965.692;  22;  3.2;   1;1
1965;09;11;1965.695;  28;  3.6;   1;1
1965;09;12;1965.697;  25;  3.4;   1;1
1965;09;13;1965.700;  25;  3.4;   1;1
1965;09;14;1965.703;  12;  2.4;   1;1
1965;09;15;1965.705;  12;  2.4;   1;1
1965;09;16;1965.708;  24;  3.3;   1;1
1965;09;17;1965.711;  12;  2.4;   1;1
1965;09;18;1965.714;  14;  2.5;   1;1
1965;09;19;1965.716;  11;  2.3;   1;1
1965;09;20;1965.719;   0;  0.0;   1;1
1965;09;21;1965.722;   0;  0.0;   1;1
1965;09;22;1965.725;   0;  0.0;   1;1
1965;09;23;1965.727;  17;  2.8;   1;1
1965;09;24;1965.730;  25;  3.4;   1;1
1965;09;25;1965.733;  19;  3.0;   1;1
1965;09;26;1965.736;  25;  3.4;   1;1
1965;09;27;1965.738;  35;  4.0;   1;1
1965;09;28;1965.741;  33;  3.9;   1;1
1965;09;29;1965.744;  52;  4.8;   1;1
1965;09;30;1965.747;  71;  5.6;   1;1
1965;10;01;1965.749;  74;  5.7;   1;1
1965;10;02;1965.752;  89;  6.3;   1;1
1965;10;03;1965.755;  85;  6.1;   1;1
1965;10;04;1965.758;  88;  6.2;   1;1
1965;10;05;1965.760;  78;  5.9;   1;1
1965;10;06;1965.763;  55;  5.0;   1;1
1965;10;07;1965.766;  39;  4.2;   1;1
1965;10;08;1965.768;  11;  2.3;   1;1
1965;10;09;1965.771;  12;  2.4;   1;1
1965;10;10;1965.774;  19;  3.0;   1;1
1965;10;11;1965.777;  12;  2.4;   1;1
1965;10;12;1965.779;  14;  2.5;   1;1
1965;10;13;1965.782;  12;  2.4;   1;1
1965;10;14;1965.785;  11;  2.3;   1;1
1965;10;15;1965.788;   0;  0.0;   1;1
1965;10;16;1965.790;  11;  2.3;   1;1
1965;10;17;1965.793;   0;  0.0;   1;1
1965;10;18;1965.796;   0;  0.0;   1;1
1965;10;19;1965.799;  15;  2.7;   1;1
1965;10;20;1965.801;  18;  2.9;   1;1
1965;10;21;1965.804;  22;  3.2;   1;1
1965;10;22;1965.807;  37;  4.1;   1;1
1965;10;23;1965.810;  33;  3.9;   1;1
1965;10;24;1965.812;  24;  3.3;   1;1
1965;10;25;1965.815;  35;  4.0;   1;1
1965;10;26;1965.818;  25;  3.4;   1;1
1965;10;27;1965.821;  25;  3.4;   1;1
1965;10;28;1965.823;  14;  2.5;   1;1
1965;10;29;1965.826;  12;  2.4;   1;1
1965;10;30;1965.829;  12;  2.4;   1;1
1965;10;31;1965.832;  21;  3.1;   1;1
1965;11;01;1965.834;  41;  4.3;   1;1
1965;11;02;1965.837;  40;  4.3;   1;1
1965;11;03;1965.840;  29;  3.7;   1;1
1965;11;04;1965.842;  19;  3.0;   1;1
1965;11;05;1965.845;  19;  3.0;   1;1
1965;11;06;1965.848;  41;  4.3;   1;1
1965;11;07;1965.851;  57;  5.0;   1;1
1965;11;08;1965.853;  65;  5.4;   1;1
1965;11;09;1965.856;  54;  4.9;   1;1
1965;11;10;1965.859;  58;  5.1;   1;1
1965;11;11;1965.862;  57;  5.0;   1;1
1965;11;12;1965.864;  37;  4.1;   1;1
1965;11;13;1965.867;  25;  3.4;   1;1
1965;11;14;1965.870;  24;  3.3;   1;1
1965;11;15;1965.873;  15;  2.7;   1;1
1965;11;16;1965.875;  14;  2.5;   1;1
1965;11;17;1965.878;  11;  2.3;   1;1
1965;11;18;1965.881;   0;  0.0;   1;1
1965;11;19;1965.884;   0;  0.0;   1;1
1965;11;20;1965.886;   0;  0.0;   1;1
1965;11;21;1965.889;   0;  0.0;   1;1
1965;11;22;1965.892;  11;  2.3;   1;1
1965;11;23;1965.895;   0;  0.0;   1;1
1965;11;24;1965.897;  11;  2.3;   1;1
1965;11;25;1965.900;   0;  0.0;   1;1
1965;11;26;1965.903;  11;  2.3;   1;1
1965;11;27;1965.905;   0;  0.0;   1;1
1965;11;28;1965.908;  12;  2.4;   1;1
1965;11;29;1965.911;  12;  2.4;   1;1
1965;11;30;1965.914;  22;  3.2;   1;1
1965;12;01;1965.916;  19;  3.0;   1;1
1965;12;02;1965.919;  12;  2.4;   1;1
1965;12;03;1965.922;  12;  2.4;   1;1
1965;12;04;1965.925;  12;  2.4;   1;1
1965;12;05;1965.927;  12;  2.4;   1;1
1965;12;06;1965.930;  12;  2.4;   1;1
1965;12;07;1965.933;  12;  2.4;   1;1
1965;12;08;1965.936;  22;  3.2;   1;1
1965;12;09;1965.938;  11;  2.3;   1;1
1965;12;10;1965.941;  11;  2.3;   1;1
1965;12;11;1965.944;   0;  0.0;   1;1
1965;12;12;1965.947;   0;  0.0;   1;1
1965;12;13;1965.949;  21;  3.1;   1;1
1965;12;14;1965.952;   0;  0.0;   1;1
1965;12;15;1965.955;  21;  3.1;   1;1
1965;12;16;1965.958;  32;  3.8;   1;1
1965;12;17;1965.960;  31;  3.8;   1;1
1965;12;18;1965.963;  29;  3.7;   1;1
1965;12;19;1965.966;  26;  3.5;   1;1
1965;12;20;1965.968;  22;  3.2;   1;1
1965;12;21;1965.971;  15;  2.7;   1;1
1965;12;22;1965.974;  17;  2.8;   1;1
1965;12;23;1965.977;  14;  2.5;   1;1
1965;12;24;1965.979;  12;  2.4;   1;1
1965;12;25;1965.982;  18;  2.9;   1;1
1965;12;26;1965.985;  33;  3.9;   1;1
1965;12;27;1965.988;  41;  4.3;   1;1
1965;12;28;1965.990;  91;  6.3;   1;1
1965;12;29;1965.993;  91;  6.3;   1;1
1965;12;30;1965.996;  62;  5.3;   1;1
1965;12;31;1965.999;  54;  4.9;   1;1
1966;01;01;1966.001;  32;  3.8;   1;1
1966;01;02;1966.004;  31;  3.8;   1;1
1966;01;03;1966.007;  29;  3.7;   1;1
1966;01;04;1966.010;  25;  3.4;   1;1
1966;01;05;1966.012;  17;  2.8;   1;1
1966;01;06;1966.015;   0;  0.0;   1;1
1966;01;07;1966.018;  11;  2.3;   1;1
1966;01;08;1966.021;  19;  3.0;   1;1
1966;01;09;1966.023;  19;  3.0;   1;1
1966;01;10;1966.026;   0;  0.0;   1;1
1966;01;11;1966.029;   0;  0.0;   1;1
1966;01;12;1966.032;   0;  0.0;   1;1
1966;01;13;1966.034;  25;  3.4;   1;1
1966;01;14;1966.037;  43;  4.4;   1;1
1966;01;15;1966.040;  57;  5.0;   1;1
1966;01;16;1966.042;  82;  6.0;   1;1
1966;01;17;1966.045;  72;  5.7;   1;1
1966;01;18;1966.048;  91;  6.3;   1;1
1966;01;19;1966.051;  96;  6.5;   1;1
1966;01;20;1966.053;  91;  6.3;   1;1
1966;01;21;1966.056;  82;  6.0;   1;1
1966;01;22;1966.059;  74;  5.7;   1;1
1966;01;23;1966.062;  59;  5.1;   1;1
1966;01;24;1966.064;  62;  5.3;   1;1
1966;01;25;1966.067;  52;  4.8;   1;1
1966;01;26;1966.070;  33;  3.9;   1;1
1966;01;27;1966.073;  25;  3.4;   1;1
1966;01;28;1966.075;  24;  3.3;   1;1
1966;01;29;1966.078;  31;  3.8;   1;1
1966;01;30;1966.081;  40;  4.3;   1;1
1966;01;31;1966.084;  28;  3.6;   1;1
1966;02;01;1966.086;  11;  2.3;   1;1
1966;02;02;1966.089;  17;  2.8;   1;1
1966;02;03;1966.092;  31;  3.8;   1;1
1966;02;04;1966.095;  25;  3.4;   1;1
1966;02;05;1966.097;  28;  3.6;   1;1
1966;02;06;1966.100;  25;  3.4;   1;1
1966;02;07;1966.103;  25;  3.4;   1;1
1966;02;08;1966.105;  21;  3.1;   1;1
1966;02;09;1966.108;  18;  2.9;   1;1
1966;02;10;1966.111;  18;  2.9;   1;1
1966;02;11;1966.114;  21;  3.1;   1;1
1966;02;12;1966.116;  17;  2.8;   1;1
1966;02;13;1966.119;  26;  3.5;   1;1
1966;02;14;1966.122;  21;  3.1;   1;1
1966;02;15;1966.125;  24;  3.3;   1;1
1966;02;16;1966.127;  19;  3.0;   1;1
1966;02;17;1966.130;  28;  3.6;   1;1
1966;02;18;1966.133;  35;  4.0;   1;1
1966;02;19;1966.136;  41;  4.3;   1;1
1966;02;20;1966.138;  55;  5.0;   1;1
1966;02;21;1966.141;  59;  5.1;   1;1
1966;02;22;1966.144;  71;  5.6;   1;1
1966;02;23;1966.147;  78;  5.9;   1;1
1966;02;24;1966.149;  64;  5.3;   1;1
1966;02;25;1966.152;  55;  5.0;   1;1
1966;02;26;1966.155;  57;  5.0;   1;1
1966;02;27;1966.158;  51;  4.8;   1;1
1966;02;28;1966.160;  47;  4.6;   1;1
1966;03;01;1966.163;  36;  4.0;   1;1
1966;03;02;1966.166;  17;  2.8;   1;1
1966;03;03;1966.168;  21;  3.1;   1;1
1966;03;04;1966.171;  29;  3.7;   1;1
1966;03;05;1966.174;  22;  3.2;   1;1
1966;03;06;1966.177;  22;  3.2;   1;1
1966;03;07;1966.179;  18;  2.9;   1;1
1966;03;08;1966.182;  17;  2.8;   1;1
1966;03;09;1966.185;  22;  3.2;   1;1
1966;03;10;1966.188;  21;  3.1;   1;1
1966;03;11;1966.190;  15;  2.7;   1;1
1966;03;12;1966.193;   0;  0.0;   1;1
1966;03;13;1966.196;  11;  2.3;   1;1
1966;03;14;1966.199;   0;  0.0;   1;1
1966;03;15;1966.201;  15;  2.7;   1;1
1966;03;16;1966.204;  37;  4.1;   1;1
1966;03;17;1966.207;  62;  5.3;   1;1
1966;03;18;1966.210;  75;  5.8;   1;1
1966;03;19;1966.212;  85;  6.1;   1;1
1966;03;20;1966.215;  76;  5.8;   1;1
1966;03;21;1966.218;  71;  5.6;   1;1
1966;03;22;1966.221;  74;  5.7;   1;1
1966;03;23;1966.223;  57;  5.0;   1;1
1966;03;24;1966.226;  44;  4.4;   1;1
1966;03;25;1966.229;  35;  4.0;   1;1
1966;03;26;1966.232;  26;  3.5;   1;1
1966;03;27;1966.234;  15;  2.7;   1;1
1966;03;28;1966.237;  18;  2.9;   1;1
1966;03;29;1966.240;  50;  4.7;   1;1
1966;03;30;1966.242;  62;  5.3;   1;1
1966;03;31;1966.245;  74;  5.7;   1;1
1966;04;01;1966.248;  91;  6.3;   1;1
1966;04;02;1966.251;  82;  6.0;   1;1
1966;04;03;1966.253; 105;  6.8;   1;1
1966;04;04;1966.256; 105;  6.8;   1;1
1966;04;05;1966.259;  84;  6.1;   1;1
1966;04;06;1966.262;  89;  6.3;   1;1
1966;04;07;1966.264;  99;  6.6;   1;1
1966;04;08;1966.267;  92;  6.4;   1;1
1966;04;09;1966.270;  69;  5.6;   1;1
1966;04;10;1966.273;  52;  4.8;   1;1
1966;04;11;1966.275;  41;  4.3;   1;1
1966;04;12;1966.278;  39;  4.2;   1;1
1966;04;13;1966.281;  35;  4.0;   1;1
1966;04;14;1966.284;  41;  4.3;   1;1
1966;04;15;1966.286;  41;  4.3;   1;1
1966;04;16;1966.289;  50;  4.7;   1;1
1966;04;17;1966.292;  57;  5.0;   1;1
1966;04;18;1966.295;  57;  5.0;   1;1
1966;04;19;1966.297;  43;  4.4;   1;1
1966;04;20;1966.300;  58;  5.1;   1;1
1966;04;21;1966.303;  62;  5.3;   1;1
1966;04;22;1966.305;  79;  5.9;   1;1
1966;04;23;1966.308;  98;  6.6;   1;1
1966;04;24;1966.311;  82;  6.0;   1;1
1966;04;25;1966.314;  86;  6.2;   1;1
1966;04;26;1966.316;  76;  5.8;   1;1
1966;04;27;1966.319;  57;  5.0;   1;1
1966;04;28;1966.322;  57;  5.0;   1;1
1966;04;29;1966.325;  68;  5.5;   1;1
1966;04;30;1966.327;  75;  5.8;   1;1
1966;05;01;1966.330;  71;  5.6;   1;1
1966;05;02;1966.333;  74;  5.7;   1;1
1966;05;03;1966.336;  81;  6.0;   1;1
1966;05;04;1966.338;  86;  6.2;   1;1
1966;05;05;1966.341;  61;  5.2;   1;1
1966;05;06;1966.344;  45;  4.5;   1;1
1966;05;07;1966.347;  41;  4.3;   1;1
1966;05;08;1966.349;  25;  3.4;   1;1
1966;05;09;1966.352;  12;  2.4;   1;1
1966;05;10;1966.355;   0;  0.0;   1;1
1966;05;11;1966.358;  21;  3.1;   1;1
1966;05;12;1966.360;  21;  3.1;   1;1
1966;05;13;1966.363;  33;  3.9;   1;1
1966;05;14;1966.366;  71;  5.6;   1;1
1966;05;15;1966.368;  65;  5.4;   1;1
1966;05;16;1966.371;  67;  5.4;   1;1
1966;05;17;1966.374;  50;  4.7;   1;1
1966;05;18;1966.377;  40;  4.3;   1;1
1966;05;19;1966.379;  50;  4.7;   1;1
1966;05;20;1966.382;  82;  6.0;   1;1
1966;05;21;1966.385; 113;  7.1;   1;1
1966;05;22;1966.388; 102;  6.7;   1;1
1966;05;23;1966.390;  96;  6.5;   1;1
1966;05;24;1966.393;  96;  6.5;   1;1
1966;05;25;1966.396;  91;  6.3;   1;1
1966;05;26;1966.399;  99;  6.6;   1;1
1966;05;27;1966.401;  93;  6.4;   1;1
1966;05;28;1966.404;  85;  6.1;   1;1
1966;05;29;1966.407;  59;  5.1;   1;1
1966;05;30;1966.410;  79;  5.9;   1;1
1966;05;31;1966.412;  82;  6.0;   1;1
1966;06;01;1966.415; 101;  6.7;   1;1
1966;06;02;1966.418; 105;  6.8;   1;1
1966;06;03;1966.421;  58;  5.1;   1;1
1966;06;04;1966.423;  85;  6.1;   1;1
1966;06;05;1966.426;  68;  5.5;   1;1
1966;06;06;1966.429;  67;  5.4;   1;1
1966;06;07;1966.432;  57;  5.0;   1;1
1966;06;08;1966.434;  50;  4.7;   1;1
1966;06;09;1966.437;  47;  4.6;   1;1
1966;06;10;1966.440;  36;  4.0;   1;1
1966;06;11;1966.442;  61;  5.2;   1;1
1966;06;12;1966.445;  48;  4.6;   1;1
1966;06;13;1966.448;  48;  4.6;   1;1
1966;06;14;1966.451;  44;  4.4;   1;1
1966;06;15;1966.453;  32;  3.8;   1;1
1966;06;16;1966.456;  57;  5.0;   1;1
1966;06;17;1966.459;  65;  5.4;   1;1
1966;06;18;1966.462;  57;  5.0;   1;1
1966;06;19;1966.464;  51;  4.8;   1;1
1966;06;20;1966.467;  59;  5.1;   1;1
1966;06;21;1966.470;  47;  4.6;   1;1
1966;06;22;1966.473;  50;  4.7;   1;1
1966;06;23;1966.475;  88;  6.2;   1;1
1966;06;24;1966.478;  93;  6.4;   1;1
1966;06;25;1966.481; 113;  7.1;   1;1
1966;06;26;1966.484; 116;  7.2;   1;1
1966;06;27;1966.486; 108;  6.9;   1;1
1966;06;28;1966.489;  74;  5.7;   1;1
1966;06;29;1966.492;  67;  5.4;   1;1
1966;06;30;1966.495;  78;  5.9;   1;1
1966;07;01;1966.497;  69;  5.6;   1;1
1966;07;02;1966.500;  69;  5.6;   1;1
1966;07;03;1966.503;  76;  5.8;   1;1
1966;07;04;1966.505;  75;  5.8;   1;1
1966;07;05;1966.508;  68;  5.5;   1;1
1966;07;06;1966.511;  65;  5.4;   1;1
1966;07;07;1966.514;  82;  6.0;   1;1
1966;07;08;1966.516;  96;  6.5;   1;1
1966;07;09;1966.519;  85;  6.1;   1;1
1966;07;10;1966.522;  92;  6.4;   1;1
1966;07;11;1966.525;  74;  5.7;   1;1
1966;07;12;1966.527;  88;  6.2;   1;1
1966;07;13;1966.530;  79;  5.9;   1;1
1966;07;14;1966.533;  59;  5.1;   1;1
1966;07;15;1966.536;  48;  4.6;   1;1
1966;07;16;1966.538;  68;  5.5;   1;1
1966;07;17;1966.541;  59;  5.1;   1;1
1966;07;18;1966.544;  69;  5.6;   1;1
1966;07;19;1966.547;  54;  4.9;   1;1
1966;07;20;1966.549;  92;  6.4;   1;1
1966;07;21;1966.552;  78;  5.9;   1;1
1966;07;22;1966.555;  93;  6.4;   1;1
1966;07;23;1966.558;  79;  5.9;   1;1
1966;07;24;1966.560;  99;  6.6;   1;1
1966;07;25;1966.563;  95;  6.5;   1;1
1966;07;26;1966.566; 105;  6.8;   1;1
1966;07;27;1966.568;  92;  6.4;   1;1
1966;07;28;1966.571;  99;  6.6;   1;1
1966;07;29;1966.574; 108;  6.9;   1;1
1966;07;30;1966.577;  84;  6.1;   1;1
1966;07;31;1966.579;  88;  6.2;   1;1
1966;08;01;1966.582; 110;  7.0;   1;1
1966;08;02;1966.585; 105;  6.8;   1;1
1966;08;03;1966.588; 102;  6.7;   1;1
1966;08;04;1966.590;  96;  6.5;   1;1
1966;08;05;1966.593;  85;  6.1;   1;1
1966;08;06;1966.596;  71;  5.6;   1;1
1966;08;07;1966.599;  47;  4.6;   1;1
1966;08;08;1966.601;  19;  3.0;   1;1
1966;08;09;1966.604;  19;  3.0;   1;1
1966;08;10;1966.607;   0;  0.0;   1;1
1966;08;11;1966.610;  24;  3.3;   1;1
1966;08;12;1966.612;  51;  4.8;   1;1
1966;08;13;1966.615;  43;  4.4;   1;1
1966;08;14;1966.618;  52;  4.8;   1;1
1966;08;15;1966.621;  58;  5.1;   1;1
1966;08;16;1966.623;  57;  5.0;   1;1
1966;08;17;1966.626;  58;  5.1;   1;1
1966;08;18;1966.629;  55;  5.0;   1;1
1966;08;19;1966.632;  47;  4.6;   1;1
1966;08;20;1966.634;  40;  4.3;   1;1
1966;08;21;1966.637;  32;  3.8;   1;1
1966;08;22;1966.640;  54;  4.9;   1;1
1966;08;23;1966.642;  92;  6.4;   1;1
1966;08;24;1966.645; 101;  6.7;   1;1
1966;08;25;1966.648; 126;  7.5;   1;1
1966;08;26;1966.651; 135;  7.7;   1;1
1966;08;27;1966.653; 127;  7.5;   1;1
1966;08;28;1966.656; 119;  7.3;   1;1
1966;08;29;1966.659; 126;  7.5;   1;1
1966;08;30;1966.662; 108;  6.9;   1;1
1966;08;31;1966.664;  93;  6.4;   1;1
1966;09;01;1966.667;  62;  5.3;   1;1
1966;09;02;1966.670;  62;  5.3;   1;1
1966;09;03;1966.673;  36;  4.0;   1;1
1966;09;04;1966.675;  26;  3.5;   1;1
1966;09;05;1966.678;  37;  4.1;   1;1
1966;09;06;1966.681;  43;  4.4;   1;1
1966;09;07;1966.684;  51;  4.8;   1;1
1966;09;08;1966.686;  54;  4.9;   1;1
1966;09;09;1966.689;  55;  5.0;   1;1
1966;09;10;1966.692;  52;  4.8;   1;1
1966;09;11;1966.695;  59;  5.1;   1;1
1966;09;12;1966.697;  54;  4.9;   1;1
1966;09;13;1966.700;  47;  4.6;   1;1
1966;09;14;1966.703;  50;  4.7;   1;1
1966;09;15;1966.705;  54;  4.9;   1;1
1966;09;16;1966.708;  81;  6.0;   1;1
1966;09;17;1966.711; 108;  6.9;   1;1
1966;09;18;1966.714; 118;  7.2;   1;1
1966;09;19;1966.716; 108;  6.9;   1;1
1966;09;20;1966.719; 110;  7.0;   1;1
1966;09;21;1966.722; 126;  7.5;   1;1
1966;09;22;1966.725; 122;  7.4;   1;1
1966;09;23;1966.727; 101;  6.7;   1;1
1966;09;24;1966.730;  95;  6.5;   1;1
1966;09;25;1966.733;  96;  6.5;   1;1
1966;09;26;1966.736;  76;  5.8;   1;1
1966;09;27;1966.738;  68;  5.5;   1;1
1966;09;28;1966.741;  59;  5.1;   1;1
1966;09;29;1966.744;  64;  5.3;   1;1
1966;09;30;1966.747;  59;  5.1;   1;1
1966;10;01;1966.749;  81;  6.0;   1;1
1966;10;02;1966.752;  78;  5.9;   1;1
1966;10;03;1966.755;  71;  5.6;   1;1
1966;10;04;1966.758;  51;  4.8;   1;1
1966;10;05;1966.760;  57;  5.0;   1;1
1966;10;06;1966.763;  62;  5.3;   1;1
1966;10;07;1966.766;  75;  5.8;   1;1
1966;10;08;1966.768;  68;  5.5;   1;1
1966;10;09;1966.771;  62;  5.3;   1;1
1966;10;10;1966.774;  92;  6.4;   1;1
1966;10;11;1966.777;  93;  6.4;   1;1
1966;10;12;1966.779;  91;  6.3;   1;1
1966;10;13;1966.782; 102;  6.7;   1;1
1966;10;14;1966.785;  91;  6.3;   1;1
1966;10;15;1966.788;  85;  6.1;   1;1
1966;10;16;1966.790;  99;  6.6;   1;1
1966;10;17;1966.793;  99;  6.6;   1;1
1966;10;18;1966.796;  99;  6.6;   1;1
1966;10;19;1966.799; 108;  6.9;   1;1
1966;10;20;1966.801; 136;  7.8;   1;1
1966;10;21;1966.804; 129;  7.6;   1;1
1966;10;22;1966.807; 118;  7.2;   1;1
1966;10;23;1966.810; 106;  6.9;   1;1
1966;10;24;1966.812;  91;  6.3;   1;1
1966;10;25;1966.815;  71;  5.6;   1;1
1966;10;26;1966.818;  67;  5.4;   1;1
1966;10;27;1966.821;  55;  5.0;   1;1
1966;10;28;1966.823;  51;  4.8;   1;1
1966;10;29;1966.826;  39;  4.2;   1;1
1966;10;30;1966.829;  39;  4.2;   1;1
1966;10;31;1966.832;  50;  4.7;   1;1
1966;11;01;1966.834;  61;  5.2;   1;1
1966;11;02;1966.837;  59;  5.1;   1;1
1966;11;03;1966.840;  54;  4.9;   1;1
1966;11;04;1966.842;  54;  4.9;   1;1
1966;11;05;1966.845;  29;  3.7;   1;1
1966;11;06;1966.848;  45;  4.5;   1;1
1966;11;07;1966.851;  68;  5.5;   1;1
1966;11;08;1966.853;  78;  5.9;   1;1
1966;11;09;1966.856;  84;  6.1;   1;1
1966;11;10;1966.859;  89;  6.3;   1;1
1966;11;11;1966.862; 102;  6.7;   1;1
1966;11;12;1966.864; 113;  7.1;   1;1
1966;11;13;1966.867;  96;  6.5;   1;1
1966;11;14;1966.870;  93;  6.4;   1;1
1966;11;15;1966.873;  93;  6.4;   1;1
1966;11;16;1966.875;  74;  5.7;   1;1
1966;11;17;1966.878;  84;  6.1;   1;1
1966;11;18;1966.881;  81;  6.0;   1;1
1966;11;19;1966.884;  92;  6.4;   1;1
1966;11;20;1966.886; 105;  6.8;   1;1
1966;11;21;1966.889; 109;  7.0;   1;1
1966;11;22;1966.892; 110;  7.0;   1;1
1966;11;23;1966.895; 108;  6.9;   1;1
1966;11;24;1966.897; 102;  6.7;   1;1
1966;11;25;1966.900; 105;  6.8;   1;1
1966;11;26;1966.903;  95;  6.5;   1;1
1966;11;27;1966.905;  84;  6.1;   1;1
1966;11;28;1966.908;  58;  5.1;   1;1
1966;11;29;1966.911;  52;  4.8;   1;1
1966;11;30;1966.914;  52;  4.8;   1;1
1966;12;01;1966.916;  50;  4.7;   1;1
1966;12;02;1966.919;  47;  4.6;   1;1
1966;12;03;1966.922;  43;  4.4;   1;1
1966;12;04;1966.925;  81;  6.0;   1;1
1966;12;05;1966.927;  98;  6.6;   1;1
1966;12;06;1966.930;  96;  6.5;   1;1
1966;12;07;1966.933;  91;  6.3;   1;1
1966;12;08;1966.936; 125;  7.4;   1;1
1966;12;09;1966.938; 122;  7.4;   1;1
1966;12;10;1966.941; 159;  8.4;   1;1
1966;12;11;1966.944; 177;  8.9;   1;1
1966;12;12;1966.947; 184;  9.1;   1;1
1966;12;13;1966.949; 167;  8.6;   1;1
1966;12;14;1966.952; 160;  8.4;   1;1
1966;12;15;1966.955; 152;  8.2;   1;1
1966;12;16;1966.958; 164;  8.6;   1;1
1966;12;17;1966.960; 125;  7.4;   1;1
1966;12;18;1966.963; 108;  6.9;   1;1
1966;12;19;1966.966;  81;  6.0;   1;1
1966;12;20;1966.968;  65;  5.4;   1;1
1966;12;21;1966.971;  52;  4.8;   1;1
1966;12;22;1966.974;  48;  4.6;   1;1
1966;12;23;1966.977;  54;  4.9;   1;1
1966;12;24;1966.979;  64;  5.3;   1;1
1966;12;25;1966.982;  85;  6.1;   1;1
1966;12;26;1966.985;  92;  6.4;   1;1
1966;12;27;1966.988;  68;  5.5;   1;1
1966;12;28;1966.990;  68;  5.5;   1;1
1966;12;29;1966.993;  72;  5.7;   1;1
1966;12;30;1966.996;  99;  6.6;   1;1
1966;12;31;1966.999;  96;  6.5;   1;1
1967;01;01;1967.001; 103;  6.8;   1;1
1967;01;02;1967.004; 136;  7.8;   1;1
1967;01;03;1967.007; 176;  8.8;   1;1
1967;01;04;1967.010; 210;  9.7;   1;1
1967;01;05;1967.012; 212;  9.7;   1;1
1967;01;06;1967.015; 210;  9.7;   1;1
1967;01;07;1967.018; 190;  9.2;   1;1
1967;01;08;1967.021; 164;  8.6;   1;1
1967;01;09;1967.023; 157;  8.4;   1;1
1967;01;10;1967.026; 157;  8.4;   1;1
1967;01;11;1967.029; 147;  8.1;   1;1
1967;01;12;1967.032; 137;  7.8;   1;1
1967;01;13;1967.034; 132;  7.7;   1;1
1967;01;14;1967.037; 120;  7.3;   1;1
1967;01;15;1967.040;  85;  6.1;   1;1
1967;01;16;1967.042;  79;  5.9;   1;1
1967;01;17;1967.045;  84;  6.1;   1;1
1967;01;18;1967.048; 102;  6.7;   1;1
1967;01;19;1967.051; 116;  7.2;   1;1
